label	text_a
12	携带吉他登机
0	行程不足
1	为什么我添加了同行人，在信息里找不到，再次添加又说存在着呢
1	您好 怎么看我给别人选的座位
0	查询有没有订好机票
5	护照可以国内登机吗
13	你好我的号可以帮别人办理登机牌吗？
1	没什么不能选座
12	冷冻鸡鸭能托运吗
12	我26寸的箱子可以拿上飞机吗
14	做过的飞机发票能打印吗
12	你好我想知道我这个航班有免费托运行李吗
10	什么是常客卡
1	为别人买机票怎么样在航旅纵横选坐
1	当前客票不支持手机值机
13	携带婴儿登记如何取票
15	机场大屏
12	您好，国际航班行李限额多少啊？北京到塔什干，乌兹别克斯坦航空
4	为什么证件格式错误
12	你好 请问ipad可以托运吗
1	为什么有的作为不等选？是锁的样子？
11	往返机票在哪里？
20	80岁的老人，有高血压，买飞机票前要准备什么
1	您好，如何取消值机
1	选座时说我不是本人
4	护照没在身边怎么认证
11	这里怎么查机票价格
1	值机座位与预留座位不同
4	删除证件
4	显示身份证已被用
4	英文名与中文名不匹配
20	为什么没有机场泊车优惠
12	药品可随身带吧
15	什么时候可以自助值机
15	航空公司取消航班是否应该赔偿
14	怎么差不多行程单
0	只凭身份证怎么查航班
0	怎么查人家帮我订的机票。
15	你这个QQ号搜不出来
0	怎么把春秋航空的行程记录添加到航旅纵横行程记录里
0	我在美国能否查找美国境内的航班信息
12	北部湾航空是无行李托运的，我想问一下能带上飞机的行李重量是多少
4	怎么删除自己的证件啊
12	家乡味肉制品能带吗？
1	胡文林的机票怎么取消值机
0	我没订今晚21点贵阳飞北京的机票，为什么总提示我有订单？
0	用身份证查已订机票
1	为什么手机不能值机？
0	行程没有显示
15	特价机票，如果航班因天气影响而导致延误取消，怎么办
11	有余票为什么订不了
1	你们只能办值机，不能取消
0	为什么看不见机票订单
12	MU2065行李托运限重
11	我想买张6月21日深圳到南京的票
4	请问什么时候能把我港澳通行证添加进去
5	没有身份证怎么登记
20	T3航站楼是否有顺丰快递
19	无法沟通
0	可以用护照号查询机票吗
1	我给3个人值机了还有一个儿童为什么值机不行
1	值机用不了预留座位？
15	您好。请问团队票不能自己值机吗？
4	改身份证怎么改
18	谢谢！我试试
1	出行的是两个人，怎么输入第二个人的信息，再进行选座啊？
15	你可以回答什么问题？
14	差额发票可以补吗？
14	机票发票
1	小孩可以办理值机吗
1	预约值机为何只能添加两位其他乘客
1	现在都支持哪家航空公司在线值机
1	所有证件信息都是对的 为什么显示非本人行程
12	哪些不能带上飞机
15	你会什么
1	提示我非本人行程，不可值机
1	手机上已经值机，直接去安检？
1	如何为同行人办理选座
15	飞机上的盒餐，想订成素食
15	开具延误证明
0	我的航旅纵横上怎么没有收到未来行程
18	好滴
1	我怎样选坐位
8	有没有人工客服
1	显示两天内没有我的订单
14	取消个人乘机凭证
0	请问我怎么查询我孩子的机票
1	你好，请问我选好的位置为什么会被随意改动？
15	已申请加群，请通过
17	^在吗
0	eID要认证才能查询机票订单吗
13	我想问下电子登机牌可以换成纸质登机牌吗
0	如何用身份证查看航班信息
12	狮航的行李限额
8	航旅客服电话
1	开放选座预约选座没有自动办理
12	行李箱的大小有规定吗？
2	请问旅豆延误猜一猜咋回事，我从贝尔格莱德到阿布扎比，阿布扎比到北京，北京到厦门都延误了，可是结算都不对
1	为什么现实已开放值机 但确提取不到我的行程
12	湿巾能带吗
1	您好我可以调下坐位吗？
11	怎么购票？
1	我们 同行 一起 三 个人 ， 一个人 为什么 选 不 了 位置 呢
1	不懂从哪里办理值机
1	紧急通知座位能选吗
12	免费托运吗
17	在不？
8	航旅纵横人工客服电话
1	西藏航空不能手机值机吗
1	我为什么选不了座位？
1	找不到 常用联系人 页
12	请问卸妆泡沫可以带上飞机吗
20	轮椅租赁
1	取消置机后可以重新置机不？
0	香港的航班是要添加港澳通行证才能查到么
0	你好为什么我的机票没有显示？
8	我要人工客服，
15	航站楼在票的哪里看
12	你好，我的化妆品小样一共有6样，请问可以带上飞机吗？
15	时间来不及了快速托运
11	可以订机票吗？
1	选座取消不了
14	我5月27日乘坐航班飞往绵阳，现在需要补打发票，如何操作
1	为什么我的座位被更换掉？
0	你好我的日本机票怎么不显示
15	登机前多久像航空公司预约婴童餐食
12	发胶能带吗
13	如何补打登机牌
0	为什么这次航班信息没提醒
12	护肤品超过160ml可以托运吗
12	限额的重量是所有行李的总和吗？
8	你们没有人工服务吗
1	怎么改值机
15	国际航班延误赔付
19	你懂個屁
15	提示系统异常
14	怎么邮寄行程单
15	飞行高度在哪里看的？
12	飞机什么不能带
1	为什么该航班不支持手机选座呢
11	为什么能私自订票
12	请问我可以带一瓶酒上飞机吗？
1	值机了怎么取消
12	携带宠物
19	还是不能解决问题啊
4	在飞猪网买的机票名字最后一个字输错了能改吗？
13	拿户口本怎么取票
11	在这可以定机票吗
15	能改签吗
12	天津航空无免费托运行李额，可以拿20寸皮箱直接登机吗？
1	我想取消预留座位
0	去国外的行程没有
1	过了值机时间取消值机
11	我不会定飞机票咋办
1	不能预约四川航空的国际航班值机吗
1	更改常用联系人信息
12	放行李箱托运可以吗
1	怎么预订座位
1	我能不能现在就选座位号
6	我6.12的接机服务想开发票，行程怎么找不到了？
12	20寸行李箱可以带上飞机吗
1	预定座位
0	查一下我的机票
0	用身份证能查到航班嘛
12	打火机能托运吗
12	联航随身携带背包收费吗？
14	如何获得电子行程单
17	有活人吗
4	手机号显示已被注册
0	为什么我有的出行在行程中没有显示
15	闪退
1	付费选座什么时候出票能成功
1	如何帮朋友选座
1	手机值机，选不了座位怎么回事
1	登机规定
8	人工服务又没有电话
1	亚航可以值机吗
1	删除常用联系人
14	电子发票
20	老人可以乘坐飞机吗
12	充电宝托运时被移除，怎么领回？
4	为什么添加身份证号上面显示证件格式不对
1	网上值机选座几点可以
1	如果查询同行儿童座位？
0	为什么我一年前的行程没显示？
12	如何托运行李
4	孩子用这个软件换了另一个手机号码未认证成功，我再上这个就上不去了
4	换手机了 忘记密码
0	提供身份证号码可以查询航班吗？
1	请问ZH9674哈尔滨到广州6月11日15点55的什么时间可以手机选座
11	购票时如何添加同行人？
1	如何为同行儿童选座
12	请问下周三，6月12日GS7898的航班，大的行李箱免费带吗？
20	孕妇可以在网上订票嘛
0	怎么查自己的国际航班
4	本人没有绑定身份证，为什么显示已经绑定过了
8	航旅的客服电话？￼
0	我的行程删除了，怎么可以恢复？
0	我没有定机票为什么出了一张票
15	票号在哪里
12	登记行李限额多少
12	行李可以带洗发水吗
8	人工服务没有嘛
4	可以添加其他人的证件吗？
1	什么时候能选座
1	手机选座位在哪
8	你们客服电话号码是多少？
4	我要删除证件
17	hi
15	如何开通机场雷达
15	A67140什么时间开始值机
12	行李超过20kg
1	可以增加同行人吗
20	办理了托运，到登机口机场有轮椅提供吗？
12	飞机上可以带酒吗
15	参与了延误猜一猜，无法兑换机场雷达。
0	怎么用护照查机票
1	怎么给别人选座位
1	你好，添加的家人信息如何修改？
1	成都航空EU2270明天晚上21点45的航班现在不能帮别人值机吗？
1	同行人选座
20	飞机上手机要不要关机？
11	能在这儿买机票吗？
0	春秋航空的国际航班会显示吗？
1	儿童手机选座
1	如何选坐位？
1	从哪里选坐位
15	分享航旅纵横
11	如何查询历史机票的全价
1	网上值机截止时间
1	15周岁学生独自乘机手续如何办理
4	我的身份证怎么被绑定过
1	还是取消不了值机啊
12	特价机票行李额度
0	不显示行程
4	不能认证
20	儿童乘机规定
4	我的英文名不知道为什么被改了
12	20乘30乘40的是多大行李呀
13	可以帮朋友出电子登机牌吗？
1	为什么我预约值机只能值三个人呢？买了4张票
0	我怎么用身份证查询机票
1	座位信息页在什么地方？
0	国外航空公司的行程可以查到吗
14	我需要报账，能不能把我的机票的电子发票发在我的QQ邮箱里？
1	为什么我预选的座位会调整
12	可以带香烟吗
1	為什麼不能線上值機
0	原来的行程怎么没有统计呢
0	没有行程信息
1	怎么给同乘的儿童选座
15	停止办理值机时间
19	我只希望这个软件能完善些，我自己手动添加我还用这软件有什么用？，你们应该能给添加才好
1	在那里选座
1	网上值机后到机场先干嘛
15	显示访问次数限制
12	你好，我想问一下罗马式20000毫安能带么
11	请问订票号码多少
1	第一次做飞机因该怎么办
1	我怎么可以提前选座？
14	不显示乘机凭证
1	登机流程
11	买票
15	open票是怎么来的
20	怎么申请有氧仓
4	我以前认证过，但是忘了密码，现在重新认证不了
1	你好！请问在哪里查乘机须知？
12	桶装冻虾能托运吗
1	小孩怎么值机
12	祥鹏公司没有免费托运行李吗？？
13	为什么没有二维码
12	美联航随身携带的行李
15	给我订一份东方素餐把
1	飞机上看位置
15	我想改签
11	怎么给孩子买机票
1	刚刚选了值机显示失败
1	怎么预选座位
12	什么不能托运
1	为什么我的客票不支持手机值机
1	我的航班取消了，但是我已经做了值机，无法取消
1	页面哪里自助选座位
8	人工客服号码多少
15	托运行李最迟需提前多久
19	去你妈
18	知道了，谢谢。
11	如何查机票
10	如何办理航司会员卡
19	为什么不解决问题
15	我看到呼市到广州航班上有正餐，我想预订素餐，怎么订？
20	首都机场哪里可以寄存东西
0	为什么不显示国际航班
12	可以带化妆品吗
0	怎么添加国际航班信息
0	如何查询半年前的订单
1	您好 请问航班保护是什么意思？
14	办理发票
0	我没有订今天从深圳到北京的机票
6	接送机发票
0	我明天回国的机票怎么看不到
20	租车
12	飞机液体可以带嘛
1	值机不能取消
1	为什么只能帮2个人值机
1	找不到座位界面
15	客票号中有字母怎么不对？
15	航班改签
1	如何修改常用人信息
1	值机怎么不能选同行人？
1	春秋航空能不能办理值机
14	怎么下载电子行程单
12	飞机能带海鲜吗
1	国际航班可以在线值机吗？
0	你好，国际航班这里显示不了吗
0	请问哪里可以查到乘坐航班平面图
11	请问，你们这个软件要怎么购买机票呢
1	怎么取消直机
4	改密码
12	你好，国内航班，烟台的飞武汉，能不能带大樱桃
8	你们客服电话是多少呢？
15	如何升级pro
4	登录密码忘记了怎么办
5	身份证没在身边如何取票，登机呢？
13	儿童能网上登机牌
19	还是没有解决
1	常用联系人页面在哪里
1	我怎样选座位呀？
1	取消预约值机还可以再次预约值机吗
13	还可以打印登机牌么
17	嗨
1	为什么不能取消值机
0	请问！别人有我身份证号能查到我的整个飞行记录吗？
1	安全出口怎么看
15	改签机票
4	我的护照绑定不了
12	托运费用
1	如何在线选座
4	无法添加港澳通行证
4	我的名字写错了 怎么查看是否更改
11	在航旅纵横上面可以定机票吗
1	我要选座
1	改预约值机
12	应援棒能不能带上飞机
0	想了解家人行程
14	我想打行程单
1	为什么我给别人值机不了
15	飞机中转延误，导致后面的飞机赶不上，飞机票怎么办？
1	如何更改座位
13	app值机了还要打印登机牌么
5	福州长乐国际机场＋临时身份证办理
13	可以电子机票纸质机票同时用吗
1	如何选择靠窗位置
1	儿同为什么不能办理值机
1	为什么页面上没有预约选座
1	请问在哪里自助选择座位
12	携带胰岛素
1	护照买的机票没有显示
1	已办值机，怎样取消？
1	预约座位可以吗
1	我的选座完成了吗？
1	行程保护
15	能改签？
15	拍照在哪
1	您好 如何取消值机
12	散粉可以带上飞机么
3	航班晚点！值机时间延后吗？
0	忘记航班，能查一下吗
1	选不了座怎么办
1	你好，在为别人手机值机时提示未找到两天内可办理行程是什么原因
1	我要赶不上飞机了怎么办
1	值机后可以打印纸质机票吗
15	机场雷达提取码
8	网上能不能直接联系南方航空公司？
1	为什么现在预约选座进不去？
15	午餐
11	这个软件能买票吗
4	账号注销不了
1	为什么办理值机显示手续不齐全
1	手机办理值机开通但是点进去全是锁的
1	为何无法值机，川航
15	已改签，预留座位不变
1	我出票后，预约值机的座位为什么给我调整了？
1	值机这里没退我改不了
0	只要下载pro版就可以最早看到2011年的行程了吗
20	儿童乘机需要
13	我的已经有了，同伴没有，怎么给他办二维码登机牌
11	怎么查询朋友的机票有没有订上？
12	防晒喷雾可随身携带吗？
20	残疾人
15	我可以预定一份儿童餐么
12	上飞机的时候可以带水果吗
20	轮椅服务
1	马来西亚航空的可以手机值机么
12	50ml喷雾能直接上飞机吗
5	办理临时身份证
0	你好请问为什么境外航空公司的行程不会进入到航程记录里面呢？
15	过了飞机起飞时间可以退票吗
1	无法取消值机
3	查询H507航班信息
13	为什么苹果手机不显示电子登机牌？
12	可以带上飞机的东西
15	我7月5号退的票，什么时间才能到账
1	你好请问怎么选座？
0	最早可以查到多早的行程
0	我的机票信息能帮我查询一下嘛
12	托运液体重量限额
1	我想预约梅咏MU2998值机办不了，怎么办
15	最近的行程为啥没有统计？谢谢
12	可以带照相机上飞机吗
1	取消值机不成功，收不到短信验证怎么办
11	订票在哪页面
14	发票
1	在航旅纵横上办理值机
8	人工服务没有吗
13	他人电子登机牌
14	发票怎么获取
0	这么没显示行程日期
4	添加新证件号码，出现问题
0	买了飞机票怎么没显示了
20	70岁以上可以购票吗
1	值机不了
12	有行李的可以网上值机吗
12	剃须刀可以带上飞机吗？或者托运?
12	东方航空行李限额多少公斤
1	无法办理手机值机
15	退票是怎么退的
0	小横，你好！我买的春秋航空的机票，怎么没有显示？
1	现在怎么办理手机值机
1	如何为他人取消值机？
14	你好，怎么样打印行程单
15	认证了护照为什么没有电子客票号
0	可以查询多长时间没的订单
1	怎样添加同行人
1	登机的流程
1	给别人选座
15	如何将此App推荐给好友
13	帮朋友在我手机上值机，我们一起的，一个值机二维码可以同时过我们几个人嘛？
15	团队机票能值机吗
8	客服电话多少?
19	加了qq
1	如何成为会员？
0	怎么查询我名下的机票
12	飞机场可以带中药没
11	如何买票
8	天津机场客服电话
15	我是三点半的机票，现在到机场了还没有取票，还要行李托运，时间来得及那
19	你等于没有解决我的问题
1	为何今天不能手机值机？
0	国际航班没有记录
15	特殊乘客服务怎么申请？
4	怎么绑定护照
1	为什么不可以值机
12	充电宝可以带多少毫安的？
1	我本人没有办理值机，但显示座位好听，取消值机后就不能直接办理了，怎么解决？
1	我想问下座位图上哪儿是机翼啊
10	常客卡怎么获取
20	我有东西丢失在航班上，能帮我找回来吗？
12	行李托运多少斤是免费的
1	请问我怎么选座位
15	 到南京禄口机场是T2还是T1
13	怎么办理电子机票
4	怎么认证
15	怎么开飞行模式
1	你好，取消默认选坐怎么操作
12	白酒托运
0	国际航班不能显示吗
15	柜台办理登机牌时间
20	婴儿如何购票
0	能帮我查到朋友的航班信息吗
1	请问在航旅纵横APP 里怎么添加好友在线选座
4	帮我取消认证
8	国航客服电话
11	怎么样买机票
1	如何删除其他乘客信息
1	婴儿值机
1	孩子值机怎样取消
1	SC8050航班什么时候可以网上办理值机
15	302422066找不到群
11	为什么机票查询没有折扣显示？
12	飞机上可以带镜子吗
5	身份证过期一个月能直接正常登记吗
11	怎么差别人帮我购买飞机票
15	有好几个国家没有显示到我的里程
15	祥鹏的怎么办理退票
1	请问我是东方航空，小孩子可以在手机上选座位吗？上海浦东到美国洛杉矶。
1	我选完座位为什么系统自动给我换了？
8	怎么联系自己乘坐的航空公司
1	用同一手机号订的机票怎么选座
1	春秋航空如何选座
15	我用200旅豆兑换了“机场雷达”功能，但对于苹果手机，是不是不用兑换，依然有这个功能？
4	认证一直审核中
5	天河机场+临时身份证
20	一个月的宝宝做飞机需要注意什么？
1	为什么厦航，儿童第一次可以定位置，改位置就不行
8	有人工接听电话号码吗？
1	如何在先选座
1	为什么买的同一班飞机票，自己能在线值机其余的人就不行
3	2019年6月2日由巴黎戴高乐机场出发的AF0116航班起飞了吗？
15	转机时间和到达时间不少于多少小时
1	为什么选座时孩子不能同时选
0	我没买今晚桂林去海口的机票怎么显示我买了？
1	请问我选好的座位为什么换登机牌时却没有啦
1	如何取消值机啊？
12	发蜡可以带么
12	6寸生日蛋糕可以带上飞机么
1	我们一行四人 为什么只能选三个座位？
1	前排座位，预选需要加费吗？
1	值机好被换了
1	怎么不可以呀选座位
1	为什么会出现自动值机的情况？
11	这里能买机票吗？
1	为什么有的坐位不让选
1	你好！我去的行程位子选好了，回来的怎么不能选
11	定不了票了吗？
4	外国人永久居留身份证怎样认证？
1	我买了2019年7月12日21时35分的机票，为什么到现在还不能用手机办理值机？
19	等于没回答
0	国外飞国内能否查行程
0	已经删除的行程还可以重新添加吗
1	那些位置是靠窗的
19	你是个笨蛋
4	认证格式错误
15	飞机晚点怎么办
19	你也死了
15	登机牌最早可以提前多久办理?
1	怎样查询转机票
15	我需要取消航班
15	出发地机场安检要求查询
13	提前多久能打印登机牌
1	值机没有蓝色座位给我选
1	值机失败怎么办
1	如何取消订座编号
20	孕妇可以坐飞机吗
12	湿巾可以带上飞机吗？
20	物品遗失在飞机上
1	航班保护
0	为什么航班没有显示
4	如何帮婴儿认证
0	添加证件后，将要出行的计划为什么显示不了？
0	今天上午添加的行程，已经飞了，为什么显示“未使用”AK5745
20	贵宾室在哪
15	我要改期
12	书包能托运？
12	可以先值机在纵横航旅上办，托运再到机场办吗
1	坐飞机流程
0	请问在哪里可以查我的待出行机票
3	新版本为什么没有显示拥挤率灯信息
0	你好 想问一下国际飞行记录怎么可以显示呀
0	能不能查到朋友的飞机信息
13	是到柜台上办理机票吗？
1	所有信息都对，怎么就是不能手机值机
0	为什么看不到香港行程
0	添加成功的航线没有展示
1	儿童为何不能值机
1	为什么现在我不能给其他人选座位
4	我新换了护照，总是添加不了，说我的英文名字与中文名字不符，如何解决
1	我能取消选座吗
13	办理两个人的值机只有一个登机牌吗
20	那没有糖尿病就不能托运吗
1	座位是在你们app上定的，航空公司需要联系你们，更改的
4	身份认证被占用
0	为什么   不显示未来行程
13	登机牌在哪里找
4	身份证末位是x要怎么输入
1	怎么帮别人值机
17	有人么？
12	带的水杯能装水吗？
1	安全出口的位置在哪里
15	购买延误险
1	在网上购票    到机场拿身份证在自助机直接打印登机牌吗？然后过安检？
1	我可以用这个平台给朋友预约座位吗
15	亲，航班取消了，可以改期，还是？费用怎么退回
1	儿童票不能值机
0	你好 可以添加别人的行程吗
1	我是经济舱如何为同行公务舱的人值机？
12	充电宝最大能带多少毫安
1	值机怎么取消
1	国外的电子客票号不是数字怎么办
11	谢谢小横！再问：国航、山航、南航、东航等其它航空公司的机票啥时候可以在手机APP上购票呀？
12	可以带零食吗
6	怎么专车预约使用不了了
2	查找口令
4	绑定护照
4	可添加几个证件
12	气垫粉底可以带上飞机么
12	那四川航空行李限额多少
0	怎么查询别人给我订的机票
5	港澳通行证能买机票吗
1	请问如何为同行旅客选座
1	麻烦帮我取消值机
12	电脑要托运吗
11	最早提前多久订机票
13	打印登机牌
4	验证码超出限制
1	帮取消值机
12	粉底液能带上飞机吗
14	可以寄送行程单吗
0	怎么我添加的行程迟迟没有通过审核？
4	请问如何更改认证信息
15	怎么加入同航班群聊
12	22英寸的箱子能上飞机吗
1	携带婴儿锁定座位
5	临时登机证明
1	那我为什么只能选择3个
12	可以托运白酒吗？
11	如何购买票
0	为什么没有已买机票的信息
15	pro版区别
15	CA1139上有餐饭吗？
0	刚买了机票，怎么没有显示呀
12	托运牛奶
18	好吧
1	预约完选座 还可以去柜台打印登机牌吗
14	报销凭证怎么找？
2	旅豆如何转赠
1	取消电子值机会有影响吗
0	看全球飞机航线图
1	如何为儿童值机
0	请问我为何看不到自己的航班
0	国外的出行记录没有
1	找不到地方添加常用联系人
12	电子产品如何带上飞机
12	情趣用品可以托运吗
12	香水可以随身带吗
1	bie别人帮我买的机票，我怎么选座
4	我的护照信息姓名反了
0	我通过携程买的机票这里都有显示，但是我通过旅游团的机票为什么这里没有显示
1	为什么不能手机值机
12	可以带吉他上飞机么
13	你好，电子登机牌在哪里获取
20	嗨，老人乘机有什么特殊规定啊？
0	国际航班行程缺失
15	临时改签是不是很贵
15	在哪里下载最新版航旅纵横
1	自己不出行帮别人能值机吗
9	联程机票如果第一段目地的备降其他机场，那第二段航班怎么办
1	只能选座三位吗？
12	行李限定，规定尺寸么
15	航旅纵横PRo版怎么下载
12	41寸吉他可以带上飞机吗
1	办理选座在哪
9	如何知道是否联程机票
1	紧急出口座位怎么才能手机选座
15	微信号是什么
1	怎样更改已选座位号
15	买了保险，延误4小时以上如何理赔？
5	我用身份证号码订票，可以用护照登机吗
12	国内航班个人一次可带多少现金？
0	我突然出现一个我没有定的行程。
1	怎样查看机型座位图
15	如何写点评
15	延误证明
0	儿童已订机票查询
15	改签后会更新吗
13	帮朋友选座位后可以出电子登机牌吗
1	值机是什么
20	南京禄口国际机场失物招领
0	无法导入国际航班
15	机餐
15	我想咨询一下飞机晚点补偿怎么申请
4	护照认证的名字不对，要怎么取消认证
15	行李存放
2	怎样查看口令卡
1	满16周岁的小孩可以做单独坐飞机吗？
18	好的👌
12	请问经济舱可以同时携带背包和行李箱登机吗
1	非本人行程，不可值机
5	儿童户口本丢失怎么办理登记手续
0	为什么两年前的行程没有显示
1	我现在航班取消，但是之前孩子的值机无法取消，以至于我没法改航班，怎么办
1	办理过电子值机，到机场停止值机，还可以打印登机牌吗？
1	跟团飞机可以选座吗
3	什么是航班拥挤度
12	干电池可以随身携带马
15	什么叫正餐
1	我想办理值机，为什么还没开放
0	如何查询我航班已经约定成功？
4	请问我的手机号不能认证，什么原因？怎么解决，谢谢
1	我不想让你们办理值机
15	找不到了
15	停止值机还能登机吗
1	网上值机最早可以提前多久值机
1	选座位看不到飞机翅膀
12	请问飞机上让带液体嘛
1	为什么不能办理值机？
15	飞行模式拍的照片
14	找不到行程单号
15	可以提前办理机票和登机牌那些吗
0	无法添加行程
1	为什么我之前定好的座位被换了啊！！！
12	一件玉器七八十斤，能托运吗？
12	移动电源可以携带吗
5	没带身份证怎么办
12	化妆品可以托运吗？
1	为什么有的座位选不了
4	改名
12	请问飞机可以带水果吗
1	为什么机场控制人员要随意改我的值机座位
1	怎么帮儿童值机
1	我今天手机值机，结果显示，我出现了行程的保护，但是我并没有开启，不知道是为什么不能值机。
1	怎么改已经预约好的座位？
1	为什么我的航班不能值机
1	为什么我帮别人值机提示请不要重复预约
13	一个二维码可以几个人一起过嘛
12	打过真空的鸭子可以托运吗
1	然后取消选座
14	不是值机牌哦，是打印行程单或发票，哪里打印
0	为什么查不到国航航班的信息？
13	我身份整丢了怎么才能取机票啊
4	注销账号
8	有没有人工客服？
8	航旅纵横客服电话
15	我想改签机票
15	你好，我们这班机几时可以值机？
12	可以带电动牙刷吗
13	我值机的登机牌看不到怎么办
5	大连周水子机场临时身份证办理
14	我已经买了机票了，怎么查行程单
1	手机选座在哪
15	土耳其航空几点开始值机
11	通知的行程就代表机票购买成功了么？
12	请问，航空托运上限是多少
11	我在购买机票的同时没有购买意外险
0	为什么机票上起飞日期和航旅纵横不一致？
1	我问一下电子票，中转票怎么只有一段的二维码呢
1	我六月二十号西藏航空希望办理值机，怎么办不了
12	洗衣粉能不能坐飞机
4	显示认证失败
1	我的连乘机票只打印出一张怎么办
1	怎么关闭行程保护
1	我给同行的朋友选好座位了，可是她女儿（小朋友）的座位没办法选，该如何添加
11	我想问下这个软件可以订机票吗7
0	境外的航空公司行程会显示吗
1	在哪里取消为别人值机
1	飞香港澳门可以选座位吗
12	可以带玻璃鱼缸上飞机吗
0	历史行程没显示全
0	查询一年订单
1	我的机票能否在线选座
12	无托运行李，手提五公斤
15	延误补偿
4	为什么无法录入家人证件一直显示证件格式不对
1	手机选座页在哪里
12	行李额购买票号是啥？
13	持有电子登机牌办理行李托运是否还需要补打纸质登机牌
1	为什么值机值不了
13	为什么我值机两人，只有我一个人的电子登机、？
11	怎么买票
5	身份证不见了可以用护照登机吗
20	孕妇人工安检
1	为什么办不了手机值机
1	我想取消预约座位，完成不了呢
12	无免费行李额怎么办托运
12	可以带些药品上飞机吗？消炎药，大山楂丸，板蓝根，金嗓子喉宝
5	户口本可以乘坐飞机吗
1	不支持手机选座
0	为什么上传的行程没有审核成功
1	如何预约座位？
4	我需要修改身份验证，怎么办
13	到机场怎么取票
13	怎么办理 二维码值机啊
7	军魂卡可以升舱吗？
1	常用联系人在哪里修改
15	雷暴天气
13	儿童如何打登机牌
15	出入境办理
12	水果可以托运嘛？
1	儿童机票怎么选座位？
15	请问艾草香囊能过海关吗
12	小孩儿玩具可以带上飞机吗？
1	怎么看我选的座位
0	一年半前去澳大利亚的航程可以添加吗
15	从长沙去日本到上海转机，行李需要在上海再次托运吗
13	我们同行人为什么值机不显示电子凳机牌
15	今天北京飞成都的航班。延误的多吗？
0	你好，我在携程上订的机票，怎么导入进来选座
20	婴儿乘飞机
4	澳洲手机号无法收到注册验证码
1	为什么我之前选的位子会被占
0	如何查询我买到的机票
12	电动剃须刀可以带上飞机吗
1	添加不了第三位同行旅客
1	选座的页面在哪里找
1	选座后取消
0	怎么查到在早的记录
3	惠州平潭机场到湛江机场中途会停吗
1	我要取消值机怎么取消
1	同行人6人
13	电子登机牌在哪
0	为什么不显示我的订票信息
1	头等舱怎样值机
15	如何查看改签成功不成功
0	国际航班可以显示吗
1	航班取消后，新航班怎么不好选座
12	可以托运电脑吗
14	如何报销行程单
0	祥鹏飞机行程显示吗
0	我的未来行程为什么不显示？
13	二维码可以直接登记吗
1	我4个人同行预值机只能值3个人吗？
1	你好，请问港澳台乘客可以办理网上值机么？
15	预定儿童餐
0	我一同购买了儿童票怎么没有显示
1	你好我想帮别人选座可以么
15	加了客服群 没反应
8	首都航空电话多少
15	改签成功了没
12	20寸行李箱可以带入客舱内么
1	显示非本人行程，不可值机
12	托运宠物
8	祥鹏航空客服电话
12	洗面奶多少克都可以带吗
8	人工客服电话是多少
4	怎么解绑证件
8	有联系电话吗
1	取消值机
12	FU7501行李限额
1	手机值机后还需要办理乘机手续吗
1	为什么选座位有些座位被锁
12	能带充电宝吗
11	这个APP能买机票吗？
1	怎么选座位，现在就要选
1	小孩无法添加为同行人怎么办？
12	值机了怎么托运
1	如何取消自选座位
0	为什么一年前的航班不显示
5	咸阳机场+临时身份证办理
5	儿童做飞机要带什么证件
12	你好！充电宝能带多大？
8	没有人工客服吗？
12	固体的火锅底料可以带么
1	请问为他人取消值机的工具箱在哪
12	20800毫安的充电宝可以带上飞机吗
1	哪个位置不会被机翼遮挡？
1	为什么取消不了值机
3	VJ5271航班到了吗
1	帮老人买了机票，怎么提前选座
11	在哪买往返机票？
12	牙膏可以托运吗
1	手机值机如何添加同行人
19	为什么不解决问题？？
15	飞行模式怎么开
1	怎么帮同行人值机
17	在？
1	为什么我的app不能值机.别人的app却可以操作
1	为什么预选座位被调？还要预选干什么呢？
11	为啥买不了票
12	电动刮胡刀能托运吗？
1	帮别人取消值机
12	可带上飞机的行李规定重量
13	我帮别人值机，电子客票二维码在我手机里，别人怎么用了
1	MF1180选不了座位
19	不会回信息吗？
1	手机选座怎么操作？
6	预约接机会便宜一点吗
0	添加错行程
14	取消个人乘机凭证邮件
19	衮
1	我帮同行人值机了，航班被取消为什么取消不了同行人值机？
1	怎么取消帮他人的值机
12	行李托运费怎么购买？
8	客服电话号码多少
12	洗面奶可以带多少
1	饿哦想从新选座
15	HU7716什么时间开始值机
4	帮我认证一下
19	你死了？
15	临时被通知航班取消，请问如何改签
14	个人乘机凭证邮箱怎么改变
13	怎么领登机牌
5	出境购机票不用身份证或护照号吗
1	想问一下国航航班可以办理值机选座吗
12	喷雾能托运么？
12	福州航空行李托运收费标准是多少？
12	托运能带多少液体
1	不能值机
13	我要在网上换登机牌
1	机票如何选座
15	出票失败什么时候退钱
1	怎么取消座位
13	你好，我同行人的二维码在哪
12	可以带剃须刀吗？
5	身份证过期一周能过安检吗
15	open票是什么？
7	今天HX791香港到马累的票可以升舱吗？价格是多少？
12	可以带液体吗
12	什么不能带上机
0	能添加其他人的行程吗
19	你懂什么啊
15	请问有没有提供晚餐？
1	值机换座位
0	国际航班不显示
0	这不是我的行程，为什么总这样提示我
1	仓位等级不同是什么意思？
4	徐超杰，证件号：G34361731，删除原因：护照已过期
12	zipo打火机可以带吗
12	办理电子值机还需要托运怎么办
13	怎么获取登机二维码
1	为什么一直显示非本人行程，不可值机呢
